post_id,user_id,created_at,content,is_deleted,source,week,label,content_translated,theme_score_corruption,theme_score_nationalist,theme_score_pro_freedom,theme_primary
mCClUKwKXW,uLMINR31B,2012-01-02 21:16:17+00:00,新年最有创意化妆奖：头顶Burberry，左手蒙古王，右手蒜蓉芥兰的观音姐姐！[哈哈]@uR1WYH1UE： 爱死你了！,False,weiboscope,1,,"New Year's most creative make-up award: Burberry on top of his head, Mongol king on his left hand, and Mongol sister on the right hand of garlic mustard!",0.34315693378448486,0.14805209636688232,0.40798890590667725,pro_freedom
m3eH9McP6l,uLMINR31B,2012-01-02 14:09:22+00:00,转发通知一下。//@uB4H2SIUY：  今晚，Sobear跨年大趴最后一波！你可能要不停地换座位，能否跟自己喜欢的熊坐在一起，要看你的运气了！当你旁边坐着喜欢的人，千万不要忘了跟他认识一下哦！放下矜持，友善相待，机会就在你自己手里！[心] [亲亲] 今晚免门票。,False,weiboscope,1,,"Forward the notification. Tonight, Sobear's last big party! When you're sitting next to someone you like, don't forget to meet him! [heart] [kid] No tickets tonight.",0.543655276298523,0.14141607284545898,0.7445098757743835,pro_freedom
mTStzGFyRD,uLMINR31B,2012-01-02 14:00:26+00:00,理智的粉丝和2B粉丝的区别就是：偶像放了个屁，理智的粉丝说：好臭！2B粉丝说：好香！,False,weiboscope,1,,"The difference between a reasonable fan and a 2B fan is: idols fart and a reasonable fan says, ""It stinks!"" A 2B fan says, ""It smells good!""",0.5248156189918518,0.06687171012163162,0.7263500094413757,pro_freedom
m2DiIjftMp,uLMINR31B,2012-01-02 13:34:27+00:00,可怜的孩子。。。//@u3515VRES：  故事还没结束！刚开始！ //@uZDQIEUCU： // @uBIDR2DV0： :// @u1OVUBYKR： : // @uRULW5V2： : 古有孟姜女，今有薛健婉。 // @uVT4L4NCI： :// @uFALYR3M： : // @uSIALDLWW： : 转发微博,False,weiboscope,1,,Poor kid. / @u3515VRES: The story is not over! At the beginning! / @uZDQIEUCU: / @uBIDR2DV0: @u1OVUBYKR: / / @uRULW5V2: There's Sang-hwan. / @uVT4L4NCI: @uFALYR3M: / / @uSILDLW: : forward tweet,0.2284858226776123,0.23066706955432892,0.08817406743764877,tie
m2DiI6tp5k,uLMINR31B,2012-01-02 13:28:46+00:00,帮转。祝好运！//@uPA3MMJG1：  帮转吧，@uLMINR31B： 哥，@uAHFTCA1H： 表哥认识青岛的博友么？,False,weiboscope,1,,Help. Good luck!,0.4252358078956604,0.04012035205960274,0.6255938410758972,pro_freedom
mGCSTdgj2Y,uS5WQD52C,2012-01-03 11:28:10+00:00,"同意籃協要正視裁判問題,不是每次拿球隊開刀了事",False,weiboscope,1,,"It's agreed that the basketball is about to deal with the issue of the referee, not every time it's a team.",0.000531830417457968,0.004815246909856796,0.08511711657047272,pro_freedom
mhiff9P5yd,uS5WQD52C,2012-01-03 11:25:42+00:00,現在的騙案真是利害,False,weiboscope,1,,It's a good trick.,0.6166597008705139,0.010905151255428791,0.07966641336679459,corruption
mqUTxCDIq2,uS5WQD52C,2012-01-03 00:13:28+00:00,"完全正確﹑如果要行為好先可以洗禮﹑咁無人可以洗禮 //@uRULQN4G： You are not perfect because of what you do, but what Jesus has done for you!! You are Good enough because God saids so!!! 😊",False,weiboscope,1,,"You are not perfect because what you do, but what Jesus has done for you!",0.3796154260635376,0.02112768031656742,0.10634805262088776,corruption
mzqhiMLend,uS5WQD52C,2012-01-02 19:17:47+00:00,我是你的僕人，求你賜我悟性，    使我得知你的法度。,False,weiboscope,1,,"I am your servant. Give me understanding, and let me know your limits.",0.4774239659309387,0.2975471019744873,0.10622704029083252,corruption
mP6RxLBZ62,uS5WQD52C,2012-01-02 01:04:26+00:00,"又一次做wedding manager做到要送對新人返屋企,感恩有人送返屋企,終於到家了！",False,weiboscope,1,,"Once again, wedding manager made sure to send new people home.",0.2735590934753418,0.15604881942272186,0.589493453502655,pro_freedom
mHBe5u3MQ3,u1OVXRPPE,2012-01-03 03:10:23+00:00,啊啊啊啊啊萌屎啦！！！！！可喜歡了謝謝！！！！！！QqQ！！！！ //@uYC3342OT： @u1OVXRPPE： ←不知道你喜不喜欢,False,weiboscope,1,,Thank you!,0.3963521420955658,0.006694702431559563,0.6800283193588257,pro_freedom
mkbKFsxh7S,u1OVXRPPE,2012-01-03 00:38:42+00:00,我不行了23333幸好我的小起是讓室友帶的………（哪裡不對//@uONPCZE3U：  哈哈哈哈哈哈哈哈笑死我了wwwwwwwwwww//@ukn：  半夜看这个要睡不着了wwww//@uRSRHVDJS：  好天然，偶喜欢//@ukn：  噗哈哈哈哈哈哈哈！！//@ukn：  救命！,False,weiboscope,1,,"I can't do 23333, and I'm lucky I'm bringing it with my roommate... (What's wrong with/ @uONPCZE3U: Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha!)",0.5143665671348572,0.37945273518562317,0.19227327406406403,corruption
m8E9JDNlvo,u1OVXRPPE,2012-01-02 22:24:16+00:00,…………我去…一開年就一抓一大把奇葩…這年還怎麼過…||//@ukn：  哪儿来的底气啊·····这么理所当然的拿1W块稿费//@ukn：  我给你打2折//@uKPKZSTOF：  这水平都1W= =亲下回找我我给你打三折//@ukn：  这水平也敢开价一万！！！,False,weiboscope,1,,I went to the beginning of the year to catch a big pile of weirdo... how can I pass this year?,0.319083034992218,0.1414397954940796,0.09869486838579178,corruption
mtqogIuxLs,u1OVXRPPE,2012-01-02 22:15:52+00:00,…越挖越多啊好棒的感覺哦……。//@ukn：  純粹要排ayu不缺钱，ayu也不会为此感到荣幸。,False,weiboscope,1,,"..the more you dig, the better it feels. / @ukn: It's not an honor for ayu to be simply charged without money.",0.37683483958244324,0.01703718490898609,0.9922049641609192,pro_freedom
m0kxhZPVo4,u1OVXRPPE,2012-01-02 15:27:50+00:00,看的真爽…我也特麼的希望事情鬧大。 //@uVEQW2Y00： 看的真解气！ //@uHJXSW0H5：  这分析简直酣畅淋漓.,False,weiboscope,1,,It's great to see... I wish things were so big. / @uVEQW2Y00: What a relief to see! / / @uHJXSW0H5: This analysis is so open.,0.46345728635787964,0.11076872050762177,0.8021806478500366,pro_freedom
mvIde1SIR9,u1OVXRPPE,2012-01-02 15:16:24+00:00,所以說我睡覺起來發現被輪了1300多次是因為這件破事我到底是哭呢還是哭呢還是哭呢。//@ukn：  似曾相识感油然而生,False,weiboscope,1,,"So I went to sleep and found out more than 1,300 times that I had been rounded because I was crying or crying. / / @ukn: Looks like we've known each other before Fan.",0.6468865871429443,0.12299284338951111,0.2823552191257477,corruption
mvR4zp9Aln,uJ2OXLAL1,2012-01-02 14:44:21+00:00,转发微博。,False,weiboscope,1,,Transmit it to Twitter.,0.48667874932289124,0.0974697470664978,0.7084052562713623,pro_freedom
mVQIFx7lxY,uOQZQY54Z,2012-01-02 22:37:42+00:00,今晚担任平面模特工作，拍摄台湾某潮牌2012年夏季新装，我今天的造型是一个阳光小清新的男生。天气好冷，我很努力哦！不知道有没有人心疼我呢？不管啦！抢先上几张花絮偷偷给大家看看吧！[好得意],False,weiboscope,1,,"Working as a graphic model tonight, shooting a new dress for Taiwan in the summer of 2012, and I'm looking like a bright new boy. It's cold. I'm trying. I wonder if anyone cares about me. Never mind! Let's show them some flowers!",0.1855616271495819,0.0021738663781434298,0.2308785617351532,tie
mgYsJXumA0,uOQZQY54Z,2012-01-02 13:16:41+00:00,我们的公司活力四射，美男美女大派对，人群中隐藏了我们的正太老板！大家猜猜是谁？,False,weiboscope,1,,"Our company's so dynamic, the big party of beautiful women, the crowd's hiding our boss! Guess who?",0.013730804435908794,0.1723414957523346,0.6713715195655823,pro_freedom
mjBQukcMDj,uOQZQY54Z,2012-01-02 11:50:26+00:00,很高兴获得新秀榜十强歌曲奖，感谢YoungD对我的栽培让我理想发声。继续努力再接再厉，为大家创作出更多好听的歌曲。更感谢到场支持小君的同学们。你们永远是我前进的动力。感谢我的服装设计师@ukn： 设计的龟龟衣，以及化妆师@uBK1FIU1A： @ukn： 的所有爱小君的童鞋们。[害羞],False,weiboscope,1,,"I'm glad to have won the Ten-Six Song Award, and I appreciate YoungD's training for me to make my voice heard. Efforts continue to be made to make more good songs for all. Thank you more for being here to support Xiaojun. You will always be the driving force behind me. Thanks to my costume designer @ukn: Tortoise dress designer @uBK1FIU1A: @ukn: All child shoes in love with young men. [Scoffs]",0.5125435590744019,0.26845496892929077,0.3737695813179016,corruption
muy8qfjdPq,uHRVMLLOP,2012-01-04 07:40:13+00:00,大早晨吃护国寺小吃的老北京太给力了！？大妈吃的比我这饭桶还多…外加这size，无敌了,False,weiboscope,1,,Old Beijing is too good to eat in the morning! Mom eats more than I do... plus this size.,0.3445817530155182,0.21754047274589539,0.4753553867340088,pro_freedom
m2rVZJ91fp,uHRVMLLOP,2012-01-04 03:09:35+00:00,睡不着就他吗别睡！,False,weiboscope,1,,Don't sleep!,0.5292088389396667,0.6453470587730408,0.7537046670913696,pro_freedom
mzqhOXO8fn,uHRVMLLOP,2012-01-03 18:31:41+00:00,接下来几周任务艰巨啊。考试&因为考试落下的.net？！,False,weiboscope,1,,The next few weeks will be hard. The test was dropped.net!,0.3522791266441345,0.14059007167816162,0.020713580772280693,corruption
mt8ubef2G8,uHRVMLLOP,2012-01-03 16:53:11+00:00,为什么老黑的笔总是不好用？我真怀疑他是不是故意去垃圾筒里拣烂笔来耍帅啊…但真是一点儿不帅[汗],False,weiboscope,1,,Why is the old black pen always bad? I wonder if he deliberately picked up a pen in a trash can to be handsome... but he's not very handsome.,0.3803727328777313,0.43984293937683105,0.541793167591095,pro_freedom
mT51NBBQt5,uHRVMLLOP,2012-01-03 16:24:05+00:00,彩虹村真是个不错的地方，各种奇葩，各种仙人。有不挺挑逗小姑娘的老黑，却苦苦不能得手；有漂亮微涩的大学生，却从来没有男朋友；还有经常混迹北京，却没吃过海底捞也没买过假货而浓妆艳抹的御姐。林子虽小但也啥鸟都有！哇卡卡~,False,weiboscope,1,,"Rainbow Village is a nice place, all sorts of stranges, all kinds of fairies. There are old blacks who aren't stinging little girls, but they're hard to get; there are beautiful, tiny college students who never have a boyfriend; and there are kings who are often mixed up in Beijing and who don't eat or buy fakes and make up. The woods are small, but they have everything!",0.3689126968383789,0.0063949041068553925,0.9515770077705383,pro_freedom
mTSt2erbzh,uHRVMLLOP,2012-01-03 13:11:09+00:00,独乐乐不如众乐乐，自己吃太木有意思了 //@uEMB0CLXQ： 建国门美食地图~[good],False,weiboscope,1,,It's fun to eat solo and soothe.,0.24785156548023224,0.06894742697477341,0.1842571496963501,corruption
mU5jpNvojS,uHRVMLLOP,2012-01-03 13:07:34+00:00,我了个擦？！有点慌啊 //@ukn： 神秘“喝尿村”,False,weiboscope,1,,What the hell?,0.5870158672332764,0.38982775807380676,0.3075798451900482,corruption
mL2uAG3VpZ,uHRVMLLOP,2012-01-03 12:35:37+00:00,创新可以异想天开，微创新还需循规蹈矩。微创新是站在巨人的肩膀上，创新还需从零开始。,False,weiboscope,1,,"Innovation can be thought out, and micro-innovation needs to follow the rules. Micro-innovation is on the shoulders of giants, and innovation needs to start from scratch.",0.006284631788730621,0.00361455581150949,0.004965128842741251,tie
mpGCf607W4,uHRVMLLOP,2012-01-03 12:32:14+00:00,哎~~这种东西连模型都买不起啊 //@uK3RA4OMZ： 兰博基尼Aventador模型~~~,False,weiboscope,1,,{\i1 \cH30D3F4 \cH30D3F4 \cH30D3F4 {\cH30F4F4F4F4F4F4}This stuff can't even afford a model {\cH30F4F4F4} {\cH30F3F4} {\cH30F3F3F4} {\cH30F3F3F3F3F3F4F4F4F4}Aventador,0.4017146825790405,0.3912067115306854,0.4534626603126526,pro_freedom
mRsOj1SBz6,uHRVMLLOP,2012-01-03 12:27:12+00:00,神曲一枚 //@uUPWFMHJ0： 印度英语。。。我嘞个去！~[哈哈],False,weiboscope,1,,One of God's songs: English in India. Fuck!,0.30143845081329346,0.08975362032651901,0.6382015347480774,pro_freedom
mCClUxheXk,uHRVMLLOP,2012-01-02 23:08:01+00:00,为什么我总觉得微小说里老“他”“她”的这么二呢？,False,weiboscope,1,,"Why do I always feel like he's ""she"" in a novel?",0.43843042850494385,0.2600511312484741,0.2477903962135315,corruption
m5PYdeFtmd,uHRVMLLOP,2012-01-02 18:24:26+00:00,相当不错啊，我擦泪~~坐过站咯,False,weiboscope,1,,That's pretty good. I've been standing there.,0.46724334359169006,0.004470114130526781,0.8166471719741821,pro_freedom
m2X8X5HPhs,uHRVMLLOP,2012-01-02 18:22:37+00:00,我只记得一个有意思的同桌叫张冰宁，好学生一枚,False,weiboscope,1,,"All I remember was an interesting co-worker named Zhang Bing, a good student.",0.4529865086078644,0.045475348830223083,0.7614738941192627,pro_freedom
m2DiIL2Ehe,uHRVMLLOP,2012-01-02 15:07:58+00:00,说的好，但话说谁给未来埋单啊？ //@ukn： 别让你的未来为现在的遗憾买单。.,False,weiboscope,1,,"Good point, but who's gonna pay for the future? / @ukn: Don't make your future pay for your present regrets. I don't know.",0.4029786288738251,0.06328095495700836,0.45744383335113525,pro_freedom
mL2uk82dvu,uHRVMLLOP,2012-01-02 15:02:05+00:00,我了个擦~？挺值的啊，两斤牛肉还多少钱呢？,False,weiboscope,1,,Holy shit. It's worth it. How much for two pounds of beef?,0.27564239501953125,0.2889498770236969,0.42718926072120667,pro_freedom
mgYsPNLSLD,uHRVMLLOP,2012-01-02 11:49:22+00:00,转发微博。,False,weiboscope,1,,Transmit it to Twitter.,0.48667874932289124,0.0974697470664978,0.7084052562713623,pro_freedom
mZwlzbiYBc,uQZ0303LX,2012-01-04 07:52:50+00:00,早晨JEEP老師//@ukn： 王老师早晨[心][咖啡]// @uQZ0303LX： :謝謝//  @ukn：  :到位,False,weiboscope,1,,"Morning, Mr. JEEP/@ukn: Morning, Mr. Wang @uQZ0303LX: : Thank you / @ukn: : In place",0.5166481733322144,0.15384234488010406,0.7230791449546814,pro_freedom
mGCSDzESNj,uQZ0303LX,2012-01-04 07:51:34+00:00,早晨博友門.2012每天必告訴自己[哈哈][哈哈]你[哈哈][哈哈]嗎?,False,weiboscope,1,,"Good morning, Borgmen. Do you have to tell yourself every day in 2012 that you [Haha] [Haha]?",0.306991845369339,0.0032595056109130383,0.6131258606910706,pro_freedom
m6EpuGKB6x,uQZ0303LX,2012-01-04 07:44:34+00:00,謝謝//@ukn： 到位,False,weiboscope,1,,Thank you.,0.563072681427002,0.08415088802576065,0.7963960766792297,pro_freedom
mppGy0fgwk,uOQZ3RILG,2012-01-05 21:15:12+00:00,每個都太美!//@ukn：  [威武]//@ukn：  超爱宫崎骏！//@uRSRDYKCN： ,False,weiboscope,1,,Everyone is so beautiful! / @uRSRDYKCN:,0.30800724029541016,0.013102728873491287,0.8662585020065308,pro_freedom
mGvPRdJ5C2,uOQZ3RILG,2012-01-05 21:13:29+00:00,//@uW0ECUEMG：  竹马[泪]//@uTS2DC5EC：  //@uPVDH3WCB：  转发微博,False,weiboscope,1,,/ / / @uW0ECUEMG: / @uTS2DC5EC: / / @uPVDH3WCB: forwarding tweets,0.5285658836364746,0.2802818715572357,0.2203609198331833,corruption
mSaCXXLeSz,u02LSJ2DA,2012-01-05 14:29:32+00:00,轉發微博,False,weiboscope,1,,Microblogging,0.5451168417930603,0.12428026646375656,0.7073644399642944,pro_freedom
mqJrdoRh1V,uLUCTZGEK,2012-01-05 14:29:04+00:00,哈哈哈哈 你懂的,False,weiboscope,1,,"Ha ha ha ha, you know.",0.3947092294692993,0.043244704604148865,0.7913485169410706,pro_freedom
m7nJLfnibi,uQHC5RUL5,2012-01-05 14:28:33+00:00,是哦 //@uZXKFPIYJ： 有理有理！,False,weiboscope,1,,Right!,0.5681502819061279,0.07088332623243332,0.9377983212471008,pro_freedom
m7dAWntcSA,uAHFKBHFV,2012-01-02 11:04:03+00:00,从今天起，做一个简单的人，踏实而务实,False,weiboscope,1,,"From now on, be a simple man, be real and practical.",0.4534805715084076,0.003037793794646859,0.7041748762130737,pro_freedom
mH44NcRqjZ,uAHFKBHFV,2012-01-02 10:47:02+00:00,哈哈，贪色的唐僧啊,False,weiboscope,1,,"Ha-ha, a greedy monk.",0.41897106170654297,0.21932166814804077,0.7054147124290466,pro_freedom
mA3aXjFwj4,uAHFKBHFV,2012-01-02 10:32:02+00:00,我是卧底,False,weiboscope,1,,I'm undercover.,0.6538540720939636,0.16697263717651367,0.8982464075088501,pro_freedom
mZwlHVCiO5,uDZTNORGK,2012-01-06 00:53:53+00:00,放心，它一直都在 [心] 这里。@吴奇隆,False,weiboscope,1,,"Relax, it's been in [heart] here. @Uchiron",0.4628240466117859,0.0745973140001297,0.6625117659568787,pro_freedom
m806TX9AKG,uRLOCA5BF,2012-01-05 14:28:31+00:00,转发微博,False,weiboscope,1,,Forward Twitter,0.5624911189079285,0.12351546436548233,0.7203583717346191,pro_freedom
mT51dHwNAT,uP2ZJQJRU,2012-01-05 14:28:25+00:00,你被人偷窥了没？,False,weiboscope,1,,Have you been watched?,0.5445586442947388,0.0576433427631855,0.09487888216972351,corruption
m3e5IYnQBi,uVEQJZVZT,2012-01-05 14:28:11+00:00,[冒个泡],False,weiboscope,1,,[Blowing],0.5544207692146301,0.1931832879781723,0.5515207052230835,tie
mwuXK7OVIN,u3JHZENLK,2012-01-05 14:27:57+00:00,同意，哈哈,False,weiboscope,1,,Agreed. Ha ha.,0.5338508486747742,0.003119594883173704,0.8967864513397217,pro_freedom
mjBQTds2QO,uMMSW4PF0,2012-01-05 14:27:49+00:00,[偷笑],False,weiboscope,1,,[ Laughing ],0.43572717905044556,0.10849118232727051,0.5947020053863525,pro_freedom
mEjnnfhUSw,u1OVXRPPE,2012-01-02 01:15:52+00:00,//@ukn：  //@uLMIYIFY2：  //@ukn：  //@uS5WCYA1A： 。。。。就是这个总监。。看来他人品真的有问题。。最后设计是以他们工作室的名义。。完全没写我。真的懒得去计较了 //@ukn： 湖南衛視到底有多缺錢啊？曾哥的某個CD里的形象設計才給我朋友1000元……比言情小說封面稿費還低。,False,weiboscope,1,,"/ @ukn: / / @uLMIYIFY2: / / @ukn: / / @uS5WCYA1A: . That's the director. There seems to be a real problem with others. The final design is in the name of their studio. Not at all. I really don't care how much money Hunanji is missing. The image of Zheng in one of his CDs only cost my friend $1,000 less than the cover of the story.",0.26057615876197815,0.18232110142707825,0.13282397389411926,corruption
mhif2xbFM3,u1OVXRPPE,2012-01-02 01:15:01+00:00,//@ukn：  是不是这方面没有明细的制度规范 所以这些二逼就嚣张的不行 告不死你还骂不死你么 真TM欠教育//@u0VP2QMFQ：  简直就是操的了~~不过我看着像是想私了//@uP2ZTJ1ZG：  人渣.截图截得好~~~慢慢转~,False,weiboscope,1,,"@ukn: There's no detailed institutional rule in this area, so these two-bits can't be so cocky that you can't kill you?",0.5149883031845093,0.22319374978542328,0.01854819245636463,corruption
mu9iN2kYhC,u1OVXRPPE,2012-01-02 00:51:41+00:00,說完又刪還真是麻煩你們了呢。//@uVT4DYRFT：  业内人士表示，孩子要淡定！伤不起啊//@uGL4PP3SU：  转发不解释，顺带给他们送上中指。,False,weiboscope,1,,It's really hard for you to finish and delete. / @uVT4DYRFT: The industry says the child needs to calm down!,0.5610543489456177,0.5200562477111816,0.535824179649353,tie
mHBe42B1SI,u1OVXRPPE,2012-01-02 00:45:45+00:00,最喜欢背景了//@u5KYVKGT1：  最喜欢背景了 //@ukn：  最喜欢背景了//@ukn：  最喜欢背景了 //@ukn： 最喜欢背景了 //@ukn： 最喜欢背景了 //@ukn： 最喜欢背景了 //@ukn： : 最喜欢背景了 //@ukn： : 最喜欢背景了,False,weiboscope,1,,Best background / / / / / /: Best background / / / @ukn: Best background / / / @ukn: Best background / / / / / @ukn: Best background / / / / @ukn: Best background / / / / @ukn: Best background / / / @ukn: Best background: / / / @ukn: Best background: / / / / @ukn: Best background,0.31524965167045593,0.0029050218872725964,0.6652094125747681,pro_freedom
mSFZ82t9UG,u1OVXRPPE,2012-01-02 00:28:55+00:00,23333這太棒…,False,weiboscope,1,,It's great.,0.41151103377342224,0.010601592250168324,0.9026014804840088,pro_freedom
mRsOcgeGKk,uDZPRCGFI,2012-01-03 03:02:51+00:00,[good]碉堡了//@ukn：  太牛逼，赞一个！,False,weiboscope,1,,[good] Fortress is up/ @ukn: That's awesome.,0.4493999779224396,0.016667289659380913,0.6234629154205322,pro_freedom
mwuyEbnf3u,uDZPRCGFI,2012-01-03 02:30:09+00:00,//@ukn：  姐啊，做啥事都要有人帮衬啊，这种小事何必劳烦您来做啊。http://t.cn/Si7Dj1,False,weiboscope,1,,I don't have to ask you to do this. http://t.cn/Si7Dj1,0.4023100435733795,0.2558497190475464,0.006283711176365614,corruption
mGvPf8nmsI,uEMBXU3YY,2012-01-02 23:04:48+00:00,[泪]伤心的东西又回放……,False,weiboscope,1,,[Crying] Something sad goes back...,0.5097275376319885,0.09992731362581253,0.0005247421213425696,corruption
m9hq3JsSO3,uEMBXU3YY,2012-01-02 23:00:59+00:00,那几个字 我应该不会从你囗中听到了 因为…一切都变了 你变成了以前的我一样 不准逆对方的意思 不然就会生气……,False,weiboscope,1,,"I don't think I'm gonna hear it from you because... everything's changed, and you're just like me, not against each other, or you're gonna get angry.",0.46835407614707947,0.5186593532562256,0.13865037262439728,nationalist
m6011E2PQV,uEMBXU3YY,2012-01-02 21:58:15+00:00,只是爱而已~,False,weiboscope,1,,Just love.,0.02256922610104084,0.0015317813958972692,0.9042604565620422,pro_freedom
mB1Uq05uYv,uEMBXU3YY,2012-01-02 11:35:48+00:00,[心]如果可以…一辈子好不好?,False,weiboscope,1,,[heart] If I could... forever?,0.44219526648521423,0.07299407571554184,0.9369469285011292,pro_freedom
mCVHQTokgn,uEMBXU3YY,2012-01-02 11:34:46+00:00,[心],False,weiboscope,1,,[heart],0.5154908299446106,0.18844139575958252,0.8332009315490723,pro_freedom
mQkLQJrWze,uEMBXU3YY,2012-01-02 09:34:16+00:00,[心]爱上你是我最幸福的事~,False,weiboscope,1,,I'm happy to be in love with you.,0.09056327491998672,0.0005294628208503127,0.9905617237091064,pro_freedom
mhRLdiP6f6,uEMBXU3YY,2012-01-02 09:32:18+00:00,我一定要集一套!!!!!!!!!!!!!太有爱了!,False,weiboscope,1,,I've got to put it together!,0.43927448987960815,0.0018866119207814336,0.9814811944961548,pro_freedom
m9Ip14d4rn,uEMBXU3YY,2012-01-02 08:10:55+00:00,[心],False,weiboscope,1,,[heart],0.5154908299446106,0.18844139575958252,0.8332009315490723,pro_freedom
mZwliYFXvq,uEMBXU3YY,2012-01-02 08:10:20+00:00,今天早餐 将就一下吧…一杯奶茶和两条Kinder 混蛋…不饱吖…,False,weiboscope,1,,Today's breakfast will be a quick one... a cup of milk tea and two Kinder assholes... not full...,0.4578583836555481,0.3483068346977234,0.15672695636749268,corruption
mGCSTGSmVb,u3FT3DWU2,2012-01-03 11:24:14+00:00,"回复@u0AGTW3MK： 昨天有一位客戶來電說感謝我,我說不用了,離婚已經給男女造了人格的放大鏡,大家對峙在公堂,爭起來二人都不再要臉,更不要說愛,忘情無義,為了幾百萬,爭個火紅,聽了很心痛。夫妻是宿世情劫,再一次印證離婚令二人添業。",False,weiboscope,1,,"Reply @u0AGTW3MK: Yesterday, a client called to say thank you, and I said no, that divorce has created a magnifying glass for men and women, and that people are fighting in the court room, and that they don't want to face each other, let alone love, for the sake of millions, for the sake of red fire. The husband and wife were found guilty of the crime, and the divorce was confirmed once again.",0.39093634486198425,0.26996105909347534,0.012027738615870476,corruption
mzHaFP7beY,u3FT3DWU2,2012-01-03 10:37:22+00:00,【玄学冷知识】占星学家们说的「别人的钱」，其实是指非劳动力而来的金钱，这可能是从法院得来，换句话说就是从离婚诉讼、赔偿或者保险公司的支付，又或者打赢官司等，读者们要完全明白「财」的来源，说你有财运，也有可能财是来自「别人的钱」。,False,weiboscope,1,,"Astronomers say that ""others' money"" is, in fact, non-labour money, which may come from the courts, in other words, divorce proceedings, compensation or payment from insurance companies, or winning a lawsuit. Readers need to fully understand the source of ""money"" by saying that you have money and that it may come from ""others' money.""",0.02924768067896366,0.007320234552025795,0.007875403389334679,tie
mEjnjRCwtd,u3FT3DWU2,2012-01-03 08:38:56+00:00,修心养性，一起学佛 http://t.cn/SiqyQU,False,weiboscope,1,,Cardiac education.,0.0008894074126146734,0.00075105472933501,0.005152255762368441,tie
mtqocBRrK8,u3FT3DWU2,2012-01-03 08:14:13+00:00,"【熊老师为读者解字】san 以""武""字问事业。武字，起头为一，事业看起来是平平无奇，中间为弋，止戈为武，武字是“正戈”二字拼合而来，正戈隐藏“征伐”之意，商业社会是靠打拼，有弋无戈是上不到战场，征，就是群体力量，伐，就是单刀匹马“挥戈上阵”，未来事业你不想平平无奇，就拉弓搭箭、瞄准射击",False,weiboscope,1,,"San asks his career with the word ""Wu"". It starts with one thing, and it looks like it's a peaceful business, and it looks like it's in the middle, and it's in the middle, and it's a hype, and it's a hype. It's a hysteria. It's a commercial community that fights, and it can't fight, it can't fight, it can fight, it's group power, it can fight, it's a one-stabbing horse, you don't want to do it in the future, you just pull a bow and shoot.",0.3315967917442322,0.3300386071205139,0.4723847508430481,pro_freedom
mJt5r17D0X,u3FT3DWU2,2012-01-02 21:02:02+00:00,【熊老师为读者解字】刘小姐用“财”字问前途。「财」从何来？「贝」的上方加「贷」，财是父母给予，可是「贷」，父母会因财犯官非。「刘」姓去「文」留「刂」，是「则」，刀是金，金以木为财，要走对位置，「则」要走东或南二方，忌西和北地。,False,weiboscope,1,,"Ms. Liu asks her future with the word ""money."" Where does ""money"" come from? Liu's last name is Man, and it's ""Or"" , and the knife is gold, gold is for wood and goes in the right place, and ""or"" goes east or south, west and north.",0.01389381941407919,0.15218232572078705,0.023039866238832474,nationalist
mF8Mz6fB7o,u3FT3DWU2,2012-01-02 18:48:51+00:00,【读者照片分析】痣是杂质的沈淀、也是一种命运预兆、在医学上是病理的反射区。迁移宫有痣会出现三种情况；一，兄弟无缘（多为独生子女）；二，父母有婚外恋；三，离乡背井生活。没有百分百证据说明迁移宫有痣的人会客死他乡，但有百分之九十的人相信身上有佛牌护身是安全，尤其犯太岁之年出外旅游。,False,weiboscope,1,,"The mole is an impurity sanctuaries, a precursor to fate and a medically pathological reflection. There are three types of migration: first, the absence of a brother (mostly an only child); second, the parents having an affair outside marriage; and third, the displacement of the family. There is no evidence that 100 per cent of those who move have moles will die in their own country, but 90 per cent believe that it is safe to have a moustache on them, especially when they travel in their old age.",0.228493332862854,0.01593603752553463,0.010081990621984005,corruption
m7nJR5Z4aM,u3FT3DWU2,2012-01-02 07:25:33+00:00,一周星座运程(1月2日至1月8日) 魔羯座：在日常工作方面，要特别注意人事关系，因为你会容易被人打小报告、被欺骗，亦会因为说话太过率直而得罪人，所以必须小心翼翼，以免惹上麻烦。,False,weiboscope,1,,"Week of Constellation. In day-to-day work, special attention should be paid to personnel relations, as you are vulnerable to petty reporting, deception, and incriminating by being too forthright to speak, and care must be taken not to cause trouble.",0.3912331163883209,0.28425168991088867,0.17226862907409668,corruption
mNfG6qtKrr,uPA3YRJ4O,2012-01-03 05:44:10+00:00,//@uGL2XSAXM：  这个师父我要定了！！！我一定会做师父最出色的弟子！！！做个大方舟拯救人类！！！,False,weiboscope,1,,This master is going to order! I will be the best student of my master!,0.5349587798118591,0.2706679701805115,0.9922857284545898,pro_freedom
