post_id,user_id,created_at,content,is_deleted,source,week,label,content_translated,theme_score_corruption,theme_score_nationalist,theme_score_pro_freedom,theme_primary
mt8Zdm3tIU,uLCMCRNCH,2012-01-02 12:49:21+00:00,//@ukn：  //@ukn：  //@ukn： 转发微博,FALSE,weiboscope,1,,/ @ukn: / / @ukn: / / / @ukn: forward tweet,0.534598172,0.19617615640163422,0.6698679327964783,pro_freedom
mFLhSP1mKV,u0YUM2RNY,2012-01-02 20:11:21+00:00,[抓狂][抓狂][抓狂]//@uZNJAXB3I：  [抓狂][抓狂][抓狂]羅志祥//@ukn：  [哈哈][哈哈]//@ukn：  //@ukn：  咳咳,FALSE,weiboscope,1,,[crazy] [crazy] [crazy]//@uZNJAXB3I: [crazy] [crazy] @ukn: [Haha] [ha]//@ukn: / @ukn: cough,0.5370614528656006,0.5359682440757751,0.6698578596115112,pro_freedom
mHBeHotSY2,uCBTJGAUP,2012-01-02 17:22:10+00:00,[抓狂][抓狂][抓狂],FALSE,weiboscope,1,,[Crazy] [Crazy] [Crazy],0.5370614528656006,0.5359682440757751,0.6698578596115112,pro_freedom
mT51V7GBde,uK3RXUJ0V,2012-01-02 22:47:58+00:00,//@ukn：  //@ukn：  //@uVEQEW1R2：  //@ukn：  [心][心][心],FALSE,weiboscope,1,,/ @ukn: / / @ukn: / / @uVEQEW1R2: / / / @ukn: [heart] [heart] [heart],0.5477228760719299,0.38730698823928833,0.6682353615760803,pro_freedom
m1QPbkbxi,uVGJCUMEI,2012-01-03 12:42:50+00:00,(๑≖ิټ≖ิ)v,FALSE,weiboscope,1,,(๑≖ิټ≖ิ)v,0.5173519849777222,0.2639598846435547,0.6666489839553833,pro_freedom
m3zb2Zun2U,uFAWOLSN,2012-01-02 01:48:02+00:00,//@uWWBG1T3R：  一生之爱，触动到你了就转吧,FALSE,weiboscope,1,,"@uWWBG1T3R: A lifetime of love, if it touches you.",0.38065144419670105,0.002052489,0.6663668155670166,pro_freedom
m0kxjBrkzR,uTZ5BU1OH,2012-01-02 03:56:24+00:00,,FALSE,weiboscope,1,,,0.7176709771156311,0.3683263957500458,0.6658711433410645,corruption
m9Ipmb0ZS4,uY02Z30W3,2012-01-03 00:16:44+00:00,今日開始每日只可訓五個鐘[给力][神马][给力],FALSE,weiboscope,1,,Five hours a day from today.,0.43456897139549255,0.030551712960004807,0.6657919883728027,pro_freedom
mex2guLj0F,u0YUM2RNY,2012-01-02 18:37:24+00:00,就是這張[可愛]//@u3FTEKX5S：  照片照片[來][來]//@ukn：  欸欸欸[不公平],FALSE,weiboscope,1,,This is the [cute]/@u3FTEKX5S: Photos [come]/ /@ukn: 欸欸欸 [unfair],0.2701568603515625,0.013202724047005177,0.6654812097549438,pro_freedom
m3zb5QByr6,uLCMK0LGO,2012-01-02 17:16:12+00:00,蝴蝶露額頭耶!可愛[亲亲],FALSE,weiboscope,1,,Butterfly's forehead!,0.1758551001548767,0.012650939635932446,0.6621902585029602,pro_freedom
mgYsJw1jsv,uFAWOLSN,2012-01-02 16:26:44+00:00,//@ukn：  转发微博,FALSE,weiboscope,1,,/ @ukn: Forward Weibo,0.5160670280456543,0.2290835827589035,0.6619017720222473,pro_freedom
mL2ukhZjf1,uFAWOLSN,2012-01-02 16:26:14+00:00,//@ukn：  转发微博,FALSE,weiboscope,1,,/ @ukn: Forward Weibo,0.5160670280456543,0.2290835827589035,0.6619017720222473,pro_freedom
mB1US4HyAi,u0YUM2RNY,2012-01-02 17:10:19+00:00,//@ukn：  转发微博,FALSE,weiboscope,1,,/ @ukn: Forward Weibo,0.5160670280456543,0.2290835827589035,0.6619017720222473,pro_freedom
mwQFJ00gu0,uFAWOLSN,2012-01-02 13:43:55+00:00,//@ukn：  转发微博,FALSE,weiboscope,1,,/ @ukn: Forward Twitter,0.5160670280456543,0.2290835827589035,0.6619017720222473,pro_freedom
m3zbpPr54i,uB5NOA2SS,2012-01-03 11:32:31+00:00,今年去峨眉山过年[嘻嘻][哈哈][嘻嘻]大雪滂沱阿 shating[花心][偷笑] 冒险之旅,FALSE,weiboscope,1,,This year we're going to Zephyr for the year.,0.35506612062454224,0.085587956,0.6611804366111755,pro_freedom
mQkLJz4Qqc,u0YUM2RNY,2012-01-02 21:47:16+00:00,一手抱起來了[抓狂][抓狂]我也要阿[抓狂],FALSE,weiboscope,1,,I'm holding it together.,0.5884414315223694,0.5500708222389221,0.6590529680252075,pro_freedom
mkTNegYNMZ,uJWARH0IT,2012-01-02 21:28:53+00:00,http://t.cn/SiA4CD,FALSE,weiboscope,1,,http://t.cn/SiA4CD,0.48803001642227173,0.1148499995470047,0.6583685874938965,pro_freedom
mqJrVlkdGb,uEMBAXMTY,2012-01-02 19:03:38+00:00,多么懂事的孩子[酷],FALSE,weiboscope,1,,What a smart kid.,0.19451962411403656,0.021769657731056213,0.6555834412574768,pro_freedom
mT51uMkqC2,uI43LGPVO,2012-01-02 00:27:35+00:00,蒽蒽…//@uTZ5DMKRS： 同意,FALSE,weiboscope,1,,蒽蒽.../ @utZ5DMKRS: Agreed,0.5875791311264038,0.15650375187397003,0.6542446613311768,pro_freedom
mCVHJSTzgv,u3JHZ4SCU,2012-01-02 23:29:56+00:00,@ukn： //@uNEGOOKJI： 今晚的歌曲来自于 @uONPUFM0D：   @uDZT4N0IY：   @uR1WYVKXX：   @ukn：   @ukn：   @ukn：  王硕  @龙广无敌音乐工场,FALSE,weiboscope,1,,@ukn: / @uNEGOOKJI: Tonight's song comes from @uONPUFM0D: @uDZT4N0EY: @uR1WYVKXX: @ukn: @ukn: @ukn: @ Wang @Sukn,0.625196099,0.3180171251296997,0.6534009575843811,tie
mwQFJqCKMW,u0YUM2RNY,2012-01-02 16:15:49+00:00,[兔子]//@u3FTEKX5S：  [兔子]//@ukn：  [兔子][兔子][兔子] //@uEMBUALEN： [兔子][兔子] // @ukn： : [bobo抛媚眼],FALSE,weiboscope,1,,[rabbit]/@u3FTEKX5S: [rabbit]//@ukn: [rabbit] [rabbit]//@uEMBUALEN: [rabbit] [rabbit]//@ukn: [bobo-smuggle eyes],0.47049087285995483,0.28303954005241394,0.6531391739845276,pro_freedom
mTStzkWgV5,uPVDDQLUO,2012-01-02 12:12:03+00:00,[兔子],FALSE,weiboscope,1,,[rabbits ],0.47049087285995483,0.28303954005241394,0.6531391739845276,pro_freedom
mwQFJdUJFc,uFAWOLSN,2012-01-02 16:53:35+00:00,//@ukn：  转发微博。,FALSE,weiboscope,1,,/ @ukn: forwarding tweets.,0.4854455292224884,0.24933889508247375,0.6510343551635742,pro_freedom
mU5j5AXub2,uOQZEFKXG,2012-01-02 18:04:14+00:00,[嘻嘻]艾薇儿[爱你]//@ukn：  [good]//@ukn：  //@u02LYECQS：  转发微博,FALSE,weiboscope,1,,[Heigh-hee] Ivyl [Love you]//@ukn: [good]//@ukn://@u02LYECQS: forwarding tweet,0.28788578510284424,0.002390271,0.6510022282600403,pro_freedom
mPoMBolEEV,uK3RAJGYW,2012-01-02 05:33:07+00:00,【韩国90后最后2秒越位绝杀曼城】曼城遭压哨绝杀，绝杀的是韩国人！这不是笑话，而是现实中发生的奇迹！2011年最后一天，韩国人朴智星所在的曼联2-3被布莱克本击败；2012年头一天，另一位韩国人池东沅则帮助“曼联二队”1-0绝杀曼城，阻挡了红魔竞争对手前进的步伐。http://t.cn/SJ1sUW,FALSE,weiboscope,1,,"It's not a joke, it's a miracle in reality! On the last day of 2011, the United Nations 2-3 of Park Ji-sung, a Korean, was defeated by Blackburn; on the first day of 2012, another Korean, Ji Dong-chung, helped the United 2nd Team to kill Mantown, thereby blocking the movement of the Red Cross rival. http://t.cn/SJ1sUW",0.4445202648639679,0.30617088079452515,0.6503728032112122,pro_freedom
mnzryfBTzN,uATZS1VXP,2012-01-02 09:00:25+00:00,【方大同成叱咤音乐榜大赢家 获三大奖撇清绯闻】成为叱咤大赢家的方大同再获“至尊唱片大奖”，他从卢广仲手中接过该奖时，笑说亦有买对方的唱片，卢广仲亦表示有买他的唱片。之后方大同自弹自唱，获台下歌手、观众一起与他投入玩耍。方大同表示并表示想过“好不容易”获得如此出色的成绩， 最满意获  ,FALSE,weiboscope,1,,"We'll win three prizes. When he received the prize from Lu Guangjun, he laughed that he had bought each other's records and that he had bought his records. He was followed by a self-sung singer who was joined by singers and viewers. He said he wanted to be so good, so happy.",0.5676854252815247,0.3402850329875946,0.6490342617034912,pro_freedom
mcyE5qy7Jj,uONPCGKZL,2012-01-03 00:21:24+00:00,够复杂了。,FALSE,weiboscope,1,,It's complicated enough.,0.5431938171386719,0.1713029444217682,0.6485075354576111,pro_freedom
m8E9xYdqzs,uWWBHZDVV,2012-01-03 11:31:54+00:00,【[心]一番餐厅】仅售198元，价值238元超值日本料理自助1位！各种美味，无限畅享！！赠送鲍鱼1个，法国鹅肝1份！元旦期间送螃蟹一只！http://t.cn/Sic4J5地址：大连市西岗区高尔基路199号,FALSE,weiboscope,1,,"It's only $198. It's $238 worth more than Japanese food help! A crab on New Year's Eve! http://t.cn/Sic4J5 Address: 199 Gorki Road, Western Teng, Dalian",0.5813171863555908,0.2980128824710846,0.6478166580200195,pro_freedom
mP6R8R41Af,uOQZEFKXG,2012-01-02 17:57:29+00:00,Dior//@uTZ5WCIRZ：  Dior真我香水 J'adore真我香水以玫瑰和大马士革梅的花果香调，极其女性气质的表达，以及金色，绝对女性气质的象征。 J'adore真我香水，绝对的女性气质：现代优雅，明亮感性 。[心],FALSE,weiboscope,1,,"Dior/@uTZ5WCIRZ: Dior is really my perfume, J'adore is really my perfume in the fragrance of roses and Damascus May, the expression of a very feminine spirit, and gold, the symbol of an absolute female spirit. J'adore is my perfume, absolutely female: modern elegance, brightness. [heart]",0.13139253854751587,0.10392990708351135,0.6461794376373291,pro_freedom
mEmol8xsk5,u0YUM2RNY,2012-01-02 21:56:26+00:00,[愛你][愛你],FALSE,weiboscope,1,,♪ Love you ♪,0.19150742888450623,0.004582241,0.6460083723068237,pro_freedom
mvIdZvZzvU,uK3RXUJ0V,2012-01-02 01:21:42+00:00,快點康復一起吃^^還有新年快樂//@uQSMQTGXO：  病好去吃好的[嘻嘻]//@ukn： 我都好想食美食呀，我而家淨係可以食光酥餅only[淚][淚] // @uQSMQTGXO： :快点康复啊，然后一起去吃香港的美食[爱你],FALSE,weiboscope,1,,@: @ @ @ @ @ @ @ @ Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q QSMQTXO: @ @ @ @ @ Q Q Q QMQTXO @ @ @  @  @ Q Q Q Q Q Q Q Q Q Q Q Q QTXO: @ @ @ @ @ Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q X X: @ @ @ @ @ @  @  @  @  @  @  @  @  @ : @ @ @ @ @ @ @ @  @  @  @  @  @  @ [  @  @  @  @  @  @  @  @ ,0.3303247094154358,0.018385818228125572,0.6455579996109009,pro_freedom
mNlcl393Wu,u0VP2NYGX,2012-01-03 01:32:01+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mjxSa5SF6G,u0VP2NYGX,2012-01-03 01:31:50+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m0id1EruCS,u0VP2NYGX,2012-01-03 01:31:28+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m3zb2vDhIQ,u0VP2NYGX,2012-01-02 02:18:56+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mkp0YE3dB6,u0VP2NYGX,2012-01-02 02:18:41+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mSazLWcJOL,u0VP2NYGX,2012-01-02 02:18:14+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mxMvvqvykI,u0VP2NYGX,2012-01-02 02:17:34+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mLLmIeAXqB,u0VP2NYGX,2012-01-02 02:17:16+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mevVyr0ynL,u0VP2NYGX,2012-01-02 02:16:59+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mc93tI04MG,u0VP2NYGX,2012-01-02 02:15:53+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mSFZ8Fk9z2,u0VP2NYGX,2012-01-02 02:15:33+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mppTB0gwYL,u0VP2NYGX,2012-01-02 02:15:09+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mHBe4hNwBM,u0VP2NYGX,2012-01-02 02:14:01+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mc93tYDcIF,u0VP2NYGX,2012-01-02 02:13:15+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mFLhNzH5PB,u0VP2NYGX,2012-01-02 02:12:57+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mEjnnhQyXv,u0VP2NYGX,2012-01-02 02:12:26+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mcyE2W3s6l,u0VP2NYGX,2012-01-02 02:12:10+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mevVyn6bW7,u0VP2NYGX,2012-01-02 02:11:52+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m1QiCEsj7,u0VP2NYGX,2012-01-02 02:11:35+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mJGNbfSp4Z,u0VP2NYGX,2012-01-02 02:11:10+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mRsOt0rv3D,u0VP2NYGX,2012-01-02 02:10:04+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mSazLITftQ,u0VP2NYGX,2012-01-02 02:08:41+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mgwtBZpx8T,u0VP2NYGX,2012-01-02 02:08:24+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mzHa6TEtpK,u0VP2NYGX,2012-01-02 02:07:57+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m4Yj7vY5ax,u0VP2NYGX,2012-01-02 02:07:11+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mgYsQMR9b5,u0VP2NYGX,2012-01-02 02:06:51+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m1QiClcwy,u0VP2NYGX,2012-01-02 02:06:25+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m2DimAixGa,u0VP2NYGX,2012-01-02 02:05:51+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mu9iNjah2T,u0VP2NYGX,2012-01-02 02:05:29+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m0idKKbCRL,u0VP2NYGX,2012-01-02 02:05:11+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mEmsdo5297,u0VP2NYGX,2012-01-02 02:04:59+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mdOFdHfOn8,u0VP2NYGX,2012-01-02 02:04:41+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mBcY8xFCOs,u0VP2NYGX,2012-01-02 02:04:19+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mP6R4ldXA9,u0VP2NYGX,2012-01-02 02:03:56+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mU5j8yp5uV,u0VP2NYGX,2012-01-02 02:03:40+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mL2uhOVlIs,u0VP2NYGX,2012-01-02 02:03:26+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m7dAib4CAP,u0VP2NYGX,2012-01-02 02:03:05+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m8E9ORZHWZ,u0VP2NYGX,2012-01-02 02:02:21+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m2X8buJlJQ,u0VP2NYGX,2012-01-02 02:01:22+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m3eHGMn584,u0VP2NYGX,2012-01-02 02:01:01+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m5PYdmyEMn,uLCMYWE14,2012-01-02 14:31:53+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mdOFDfhosG,uLCMYWE14,2012-01-02 14:31:19+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m806uapJkz,uLCMYWE14,2012-01-02 14:29:56+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m0idXXeqHa,uLCMYWE14,2012-01-02 14:29:25+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
m5PYdo6d3E,uLCMYWE14,2012-01-02 14:29:03+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mwuyqKwOYc,uLCMYWE14,2012-01-02 14:28:30+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mne7FusiDq,u1OV0VXFQ,2012-01-03 07:58:34+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mPoMLYmrc4,uLCMK0LGO,2012-01-02 17:53:40+00:00,分享图片,FALSE,weiboscope,1,,Share pictures,0.5461872816085815,0.11125902831554413,0.6452314853668213,pro_freedom
mRckX7CS1v,uFAGEDV3,2012-01-02 14:13:39+00:00,"兩日半宅女,,,煲左10年前既烈火雄心II[哈哈]",FALSE,weiboscope,1,,"Two and a half days ago, ten years ago.",0.2912639379501343,0.080865324,0.6431722640991211,pro_freedom
mzqhiz3244,uK3RXUJ0V,2012-01-02 19:46:07+00:00,//@ukn：  轉發微博,FALSE,weiboscope,1,,/ / @ukn: Microblogging,0.4999932050704956,0.21232914924621582,0.6427465081214905,pro_freedom
mJt5nN2Ifz,uK3RXUJ0V,2012-01-02 19:24:53+00:00,//@ukn：  轉發微博,FALSE,weiboscope,1,,/ / @ukn: Microblogging,0.4999932050704956,0.21232914924621582,0.6427465081214905,pro_freedom
mcyE2mpNF6,uK3RXUJ0V,2012-01-02 01:47:31+00:00,//@ukn：  轉發微博,FALSE,weiboscope,1,,/ / @ukn: Microblogging,0.4999932050704956,0.21232914924621582,0.6427465081214905,pro_freedom
m6Ep3s6pfg,uK3R0UUMA,2012-01-03 08:30:12+00:00,如同洁白的天鹅般的一款婚纱，这个价格确实很超值，不过拿来拍照会比较好【折扣378.1元】http://t.cn/SiLFNg ,FALSE,weiboscope,1,,"It's a white swan-like wedding dress, and it's a very good price, but it's better to take a picture.",0.36812862753868103,0.055291343,0.6419950723648071,pro_freedom
mVQIREXinL,uFAWOLSN,2012-01-02 13:44:20+00:00,//@uOQZEBU5Y：  //@uWWBQWN5N： 轉發微博,FALSE,weiboscope,1,,/ @uOQZEBU5Y: / / @uWWBQWN5N: Transmit microblog,0.5411412119865417,0.23611372709274292,0.6394974589347839,pro_freedom
mVQIFJ2OjK,u0YUM2RNY,2012-01-02 22:17:00+00:00,//@uUPWFP3EO：  [嘻嘻],FALSE,weiboscope,1,,/@uUPWFP3EO: [Heigh-hee],0.3916016221046448,0.037427802,0.6376577615737915,pro_freedom
mdZXcR9nyz,uRUHP3LE,2012-01-02 18:48:29+00:00,中国早已是千城一面，到了哪个城市，除了去看一眼硕果仅存的人文古迹，我很少走出宾馆。,FALSE,weiboscope,1,,"China is already a city of thousands, and I rarely come out of a hotel except for a look at the remaining human monuments.",0.2629389464855194,0.052259523421525955,0.6330840587615967,pro_freedom
m9IpIYFlIR,uCBTJGAUP,2012-01-03 13:13:01+00:00,要看比基尼!!比基尼!!,FALSE,weiboscope,1,,It's bikini!,0.2944834232330322,0.1669112890958786,0.6323327422142029,pro_freedom
m601X8wIHk,u0YUM2RNY,2012-01-02 12:53:28+00:00,//@uHJXS5IHA：  魅力萬千的亞洲舞王@u0YUTYY2B： [帥][花心]//@uTS2D05YC：  哈哈是在做飛吻嗎[愛你][愛你] //@u3FTEKX5S： 超讚[抓狂][抓狂][抓狂][抓狂] // @uAHFOOGJV： :[贊]// @ukn： : 巨星風範就是帥哥 @u0YUTYY2B： [愛你][愛你][愛你],FALSE,weiboscope,1,,/ / / / / / / / / / / / /,0.43883559107780457,0.27183738350868225,0.6316367983818054,pro_freedom
mRsOnrhd9x,uRUHZL4C,2012-01-02 08:44:03+00:00,这孩子在成长。 头发也留长了，有时候还偷偷拿妈妈的睫毛膏用。,FALSE,weiboscope,1,,"This kid's growing up. Her hair is long, and sometimes she steals her mother's mascara.",0.4401371479034424,0.2088465690612793,0.6308101415634155,pro_freedom
mZwlir24BX,uK3RAJGYW,2012-01-02 10:23:42+00:00,科比第二节命中3分球，这一球令科比距离28000分仅差1分。不过科比上半场手感不佳，10投仅1中。 掘金VS湖人动态图实时更新：http://t.cn/SJdNhs 3G体育掘金VS湖人图文直播科比中文网 ：http://t.cn/SJroPq 来看看科比的3分@uI43M12YP： @uR1WB2OUF： @uFADOVE1： @uONPVWK4V： @科比吧官方微博,FALSE,weiboscope,1,,"Cobby received a three-point shot in the second section, which was only one point below the distance of 28,000. However, the first half of Kolby was not feeling well, with only one out of 10. Real-time update of Lake VS dynamic map: http://t.cn/SJdNhs 3G Sports Exhuming VS Lake live in Chinese: http://t.cn/SJroPq",0.6062660813331604,0.32666492462158203,0.6305647492408752,tie
mkbK3pTqvn,uFAWOLSN,2012-01-03 09:01:13+00:00,//@uZNJA4SDC：  有时候，你需要走出去，呼吸新鲜空气，提醒自己你是谁，你要成为谁。@唯美英文,FALSE,weiboscope,1,,"Sometimes you need to go out, get some fresh air, remind yourself who you are, who you are. @All English",0.3379925787448883,0.008494385,0.6288902759552002,pro_freedom
m9hqZJqRFb,u3JHAM1VX,2012-01-03 11:13:28+00:00,有时候不是对方忽略了你，而是你太闲了【VIA@ukn： 】【转发分享快乐，关注@HOT漫画】,FALSE,weiboscope,1,,"Sometimes it's not the other side that ignores you, but you're too busy.",0.17573469877243042,0.011823060922324657,0.6272802352905273,pro_freedom
mpGCHB7erM,uQHCE5BQ0,2012-01-02 19:50:55+00:00,//@uHQYK3WWS：  //@ukn：  //@ukn：  转发微博。,FALSE,weiboscope,1,,/ @uHQYK3WWS: / / @ukn: / / / @ukn: forwarding tweets.,0.5301117897033691,0.26876649260520935,0.6238459944725037,pro_freedom
m5PYGP6yGL,uVGJCUMEI,2012-01-02 09:23:38+00:00,//@uQSM35RHO：  转发微博,FALSE,weiboscope,1,,/ / @uQSM35RHO : Forward Weibo,0.484817237,0.17632094025611877,0.6228156685829163,pro_freedom
mZmwZd2x2w,uLCMYIJG1,2012-01-03 22:16:01+00:00,//@uONPD1EMC：  //@uOQZLOEMB：  //@uHRVP3UH4： : 桐学们帮转 @uLCMKCSS1：   //@uPVDJZ4ZS： :大家帮忙 //@uSIABEW2F：  :  //@uVEQLZQGV：  : //@uLUCK0RF0：  :  //@uCBTJLQHO：  : 大家来帮忙。,FALSE,weiboscope,1,,/ / / @uONPD1EMC: / / @uOQLOEMB: / / @uHRVP3UH4: : 桐uLCMKCSS1: / @uPVDJZ4ZS: / / @uSIABEW2F: / / @uVEQLZQLV: / @uLUCK0RF0: / / @uCBTJLQHO: / / @uCBTJLQHO: : Help.,0.5594226121902466,0.35730069875717163,0.6220216751098633,pro_freedom
mRsOr8R3NT,uKB5WULWG,2012-01-02 14:01:09+00:00,今年爆流行带小裙子的打底裤，又保暖又好看!!!,FALSE,weiboscope,1,,This year's pop-up shorts with little skirts.,0.46146026253700256,0.020630704,0.6219354867935181,pro_freedom
mLLmMmbO3R,uJWARJVUK,2012-01-02 22:40:28+00:00,明天要下雨降温了。,FALSE,weiboscope,1,,It's gonna rain and cool tomorrow.,0.43241503834724426,0.21229830384254456,0.6213545799255371,pro_freedom
mSFZ8AbGS4,uATZS1VXP,2012-01-02 02:23:36+00:00,[电视机]@uZXYRVWGM： 《15》专辑在2011年度叱咤乐坛流行榜颁奖礼上获得至尊唱片大奖~大同及其乐队现场演绎专辑中《Take Me》一曲~15团队的每一位和所有一路支持的歌迷，你们都很棒！@u3JHZPUDO： @uZQXRSIN3： @uLUCYEDBB： @uRULZYQR： @u5KYWRF2T： @uHRVM5V3M： @uZQXIRC3Q： @uDGUREVPW： http://t.cn/SJ31aW,FALSE,weiboscope,1,,[TV] @uZXYRVWGM: You're all great! @u3JHZPUDO: @uZuZXRSIN3 @uLUCYEDBB: @uRULZYQR: @u5KWRF2T: @uHRVM5V3M: @uZXIRC3Q: @uDGUREVPW: http://t.cn/SJ31aW,0.6321446895599365,0.34762367606163025,0.6212708353996277,tie
